,Marital_Status,Capital_gain,Education_num,Relationship,Sex,O_Marital_Status,O_Capital_gain,O_Education_num,O_Relationship,O_Sex,CF_id
11440,Divorced,8614,8,Other-relative,Female,0,1,1,1,1,120
11441,Divorced,8614,7,Other-relative,Female,0,1,1,1,1,120
11442,Divorced,8614,6,Other-relative,Female,0,1,1,1,1,120
11443,Divorced,8614,5,Other-relative,Female,0,1,1,1,1,120
11444,Divorced,8614,4,Other-relative,Female,0,1,1,1,1,120
11445,Divorced,8614,3,Other-relative,Female,0,1,1,1,1,120
11446,Divorced,8614,2,Other-relative,Female,0,1,1,1,1,120
11447,Divorced,8614,1,Other-relative,Female,0,1,1,1,1,120
11448,Divorced,9386,8,Other-relative,Female,0,1,1,1,1,120
11449,Divorced,9386,7,Other-relative,Female,0,1,1,1,1,120
11450,Divorced,9386,6,Other-relative,Female,0,1,1,1,1,120
11451,Divorced,9386,5,Other-relative,Female,0,1,1,1,1,120
11452,Divorced,9386,4,Other-relative,Female,0,1,1,1,1,120
11453,Divorced,9386,3,Other-relative,Female,0,1,1,1,1,120
11454,Divorced,9386,2,Other-relative,Female,0,1,1,1,1,120
11455,Divorced,9386,1,Other-relative,Female,0,1,1,1,1,120
11456,Divorced,9562,8,Other-relative,Female,0,1,1,1,1,120
11457,Divorced,9562,7,Other-relative,Female,0,1,1,1,1,120
11458,Divorced,9562,6,Other-relative,Female,0,1,1,1,1,120
11459,Divorced,9562,5,Other-relative,Female,0,1,1,1,1,120
11460,Divorced,9562,4,Other-relative,Female,0,1,1,1,1,120
11461,Divorced,9562,3,Other-relative,Female,0,1,1,1,1,120
11462,Divorced,9562,2,Other-relative,Female,0,1,1,1,1,120
11463,Divorced,9562,1,Other-relative,Female,0,1,1,1,1,120
11464,Divorced,10520,8,Other-relative,Female,0,1,1,1,1,120
11465,Divorced,10520,7,Other-relative,Female,0,1,1,1,1,120
11466,Divorced,10520,6,Other-relative,Female,0,1,1,1,1,120
11467,Divorced,10520,5,Other-relative,Female,0,1,1,1,1,120
11468,Divorced,10520,4,Other-relative,Female,0,1,1,1,1,120
11469,Divorced,10520,3,Other-relative,Female,0,1,1,1,1,120
11470,Divorced,10520,2,Other-relative,Female,0,1,1,1,1,120
11471,Divorced,10520,1,Other-relative,Female,0,1,1,1,1,120
11472,Divorced,10566,8,Other-relative,Female,0,1,1,1,1,120
11473,Divorced,10566,7,Other-relative,Female,0,1,1,1,1,120
11474,Divorced,10566,6,Other-relative,Female,0,1,1,1,1,120
11475,Divorced,10566,5,Other-relative,Female,0,1,1,1,1,120
11476,Divorced,10566,4,Other-relative,Female,0,1,1,1,1,120
11477,Divorced,10566,3,Other-relative,Female,0,1,1,1,1,120
11478,Divorced,10566,2,Other-relative,Female,0,1,1,1,1,120
11479,Divorced,10566,1,Other-relative,Female,0,1,1,1,1,120
11480,Divorced,10605,8,Other-relative,Female,0,1,1,1,1,120
11481,Divorced,10605,7,Other-relative,Female,0,1,1,1,1,120
11482,Divorced,10605,6,Other-relative,Female,0,1,1,1,1,120
11483,Divorced,10605,5,Other-relative,Female,0,1,1,1,1,120
11484,Divorced,10605,4,Other-relative,Female,0,1,1,1,1,120
11485,Divorced,10605,3,Other-relative,Female,0,1,1,1,1,120
11486,Divorced,10605,2,Other-relative,Female,0,1,1,1,1,120
11487,Divorced,10605,1,Other-relative,Female,0,1,1,1,1,120
11488,Divorced,11678,8,Other-relative,Female,0,1,1,1,1,120
11489,Divorced,11678,7,Other-relative,Female,0,1,1,1,1,120
11490,Divorced,11678,6,Other-relative,Female,0,1,1,1,1,120
11491,Divorced,11678,5,Other-relative,Female,0,1,1,1,1,120
11492,Divorced,11678,4,Other-relative,Female,0,1,1,1,1,120
11493,Divorced,11678,3,Other-relative,Female,0,1,1,1,1,120
11494,Divorced,11678,2,Other-relative,Female,0,1,1,1,1,120
11495,Divorced,11678,1,Other-relative,Female,0,1,1,1,1,120
11496,Divorced,13550,8,Other-relative,Female,0,1,1,1,1,120
11497,Divorced,13550,7,Other-relative,Female,0,1,1,1,1,120
11498,Divorced,13550,6,Other-relative,Female,0,1,1,1,1,120
11499,Divorced,13550,5,Other-relative,Female,0,1,1,1,1,120
11500,Divorced,13550,4,Other-relative,Female,0,1,1,1,1,120
11501,Divorced,13550,3,Other-relative,Female,0,1,1,1,1,120
11502,Divorced,13550,2,Other-relative,Female,0,1,1,1,1,120
11503,Divorced,13550,1,Other-relative,Female,0,1,1,1,1,120
11504,Divorced,14084,8,Other-relative,Female,0,1,1,1,1,120
11505,Divorced,14084,7,Other-relative,Female,0,1,1,1,1,120
11506,Divorced,14084,6,Other-relative,Female,0,1,1,1,1,120
11507,Divorced,14084,5,Other-relative,Female,0,1,1,1,1,120
11508,Divorced,14084,4,Other-relative,Female,0,1,1,1,1,120
11509,Divorced,14084,3,Other-relative,Female,0,1,1,1,1,120
11510,Divorced,14084,2,Other-relative,Female,0,1,1,1,1,120
11511,Divorced,14084,1,Other-relative,Female,0,1,1,1,1,120
11512,Divorced,14344,8,Other-relative,Female,0,1,1,1,1,120
11513,Divorced,14344,7,Other-relative,Female,0,1,1,1,1,120
11514,Divorced,14344,6,Other-relative,Female,0,1,1,1,1,120
11515,Divorced,14344,5,Other-relative,Female,0,1,1,1,1,120
11516,Divorced,14344,4,Other-relative,Female,0,1,1,1,1,120
11517,Divorced,14344,3,Other-relative,Female,0,1,1,1,1,120
11518,Divorced,14344,2,Other-relative,Female,0,1,1,1,1,120
11519,Divorced,14344,1,Other-relative,Female,0,1,1,1,1,120
11520,Divorced,15020,8,Other-relative,Female,0,1,1,1,1,120
11521,Divorced,15020,7,Other-relative,Female,0,1,1,1,1,120
11522,Divorced,15020,6,Other-relative,Female,0,1,1,1,1,120
11523,Divorced,15020,5,Other-relative,Female,0,1,1,1,1,120
11524,Divorced,15020,4,Other-relative,Female,0,1,1,1,1,120
11525,Divorced,15020,3,Other-relative,Female,0,1,1,1,1,120
11526,Divorced,15020,2,Other-relative,Female,0,1,1,1,1,120
11527,Divorced,15020,1,Other-relative,Female,0,1,1,1,1,120
11528,Divorced,15024,8,Other-relative,Female,0,1,1,1,1,120
11529,Divorced,15024,7,Other-relative,Female,0,1,1,1,1,120
11530,Divorced,15024,6,Other-relative,Female,0,1,1,1,1,120
11531,Divorced,15024,5,Other-relative,Female,0,1,1,1,1,120
11532,Divorced,15024,4,Other-relative,Female,0,1,1,1,1,120
11533,Divorced,15024,3,Other-relative,Female,0,1,1,1,1,120
11534,Divorced,15024,2,Other-relative,Female,0,1,1,1,1,120
11535,Divorced,15024,1,Other-relative,Female,0,1,1,1,1,120
11536,Divorced,15831,8,Other-relative,Female,0,1,1,1,1,120
11537,Divorced,15831,7,Other-relative,Female,0,1,1,1,1,120
11538,Divorced,15831,6,Other-relative,Female,0,1,1,1,1,120
11539,Divorced,15831,5,Other-relative,Female,0,1,1,1,1,120
11540,Divorced,15831,4,Other-relative,Female,0,1,1,1,1,120
11541,Divorced,15831,3,Other-relative,Female,0,1,1,1,1,120
11542,Divorced,15831,2,Other-relative,Female,0,1,1,1,1,120
11543,Divorced,15831,1,Other-relative,Female,0,1,1,1,1,120
11544,Divorced,20051,8,Other-relative,Female,0,1,1,1,1,120
11545,Divorced,20051,7,Other-relative,Female,0,1,1,1,1,120
11546,Divorced,20051,6,Other-relative,Female,0,1,1,1,1,120
11547,Divorced,20051,5,Other-relative,Female,0,1,1,1,1,120
11548,Divorced,20051,4,Other-relative,Female,0,1,1,1,1,120
11549,Divorced,20051,3,Other-relative,Female,0,1,1,1,1,120
11550,Divorced,20051,2,Other-relative,Female,0,1,1,1,1,120
11551,Divorced,20051,1,Other-relative,Female,0,1,1,1,1,120
11552,Separated,7298,9,Not-in-family,Male,1,1,0,0,0,121
11553,Separated,7430,9,Not-in-family,Male,1,1,0,0,0,121
11554,Separated,7443,9,Not-in-family,Male,1,1,0,0,0,121
11555,Separated,7688,9,Not-in-family,Male,1,1,0,0,0,121
11556,Separated,7896,9,Not-in-family,Male,1,1,0,0,0,121
11557,Separated,7978,9,Not-in-family,Male,1,1,0,0,0,121
11558,Separated,8614,9,Not-in-family,Male,1,1,0,0,0,121
11559,Separated,9386,9,Not-in-family,Male,1,1,0,0,0,121
11560,Separated,9562,9,Not-in-family,Male,1,1,0,0,0,121
11561,Separated,10520,9,Not-in-family,Male,1,1,0,0,0,121
11562,Separated,10566,9,Not-in-family,Male,1,1,0,0,0,121
11563,Separated,10605,9,Not-in-family,Male,1,1,0,0,0,121
11564,Separated,11678,9,Not-in-family,Male,1,1,0,0,0,121
11565,Separated,13550,9,Not-in-family,Male,1,1,0,0,0,121
11566,Separated,14084,9,Not-in-family,Male,1,1,0,0,0,121
11567,Separated,14344,9,Not-in-family,Male,1,1,0,0,0,121
11568,Separated,15020,9,Not-in-family,Male,1,1,0,0,0,121
11569,Separated,15024,9,Not-in-family,Male,1,1,0,0,0,121
11570,Separated,15831,9,Not-in-family,Male,1,1,0,0,0,121
11571,Separated,20051,9,Not-in-family,Male,1,1,0,0,0,121
11572,Separated,7298,10,Not-in-family,Male,1,1,1,0,0,122
11573,Separated,7298,11,Not-in-family,Male,1,1,1,0,0,122
11574,Separated,7298,12,Not-in-family,Male,1,1,1,0,0,122
11575,Separated,7298,13,Not-in-family,Male,1,1,1,0,0,122
11576,Separated,7298,14,Not-in-family,Male,1,1,1,0,0,122
11577,Separated,7298,15,Not-in-family,Male,1,1,1,0,0,122
11578,Separated,7298,16,Not-in-family,Male,1,1,1,0,0,122
11579,Separated,7430,10,Not-in-family,Male,1,1,1,0,0,122
11580,Separated,7430,11,Not-in-family,Male,1,1,1,0,0,122
11581,Separated,7430,12,Not-in-family,Male,1,1,1,0,0,122
11582,Separated,7430,13,Not-in-family,Male,1,1,1,0,0,122
11583,Separated,7430,14,Not-in-family,Male,1,1,1,0,0,122
11584,Separated,7430,15,Not-in-family,Male,1,1,1,0,0,122
11585,Separated,7430,16,Not-in-family,Male,1,1,1,0,0,122
11586,Separated,7443,10,Not-in-family,Male,1,1,1,0,0,122
11587,Separated,7443,11,Not-in-family,Male,1,1,1,0,0,122
11588,Separated,7443,12,Not-in-family,Male,1,1,1,0,0,122
11589,Separated,7443,13,Not-in-family,Male,1,1,1,0,0,122
11590,Separated,7443,14,Not-in-family,Male,1,1,1,0,0,122
11591,Separated,7443,15,Not-in-family,Male,1,1,1,0,0,122
11592,Separated,7443,16,Not-in-family,Male,1,1,1,0,0,122
11593,Separated,7688,10,Not-in-family,Male,1,1,1,0,0,122
11594,Separated,7688,11,Not-in-family,Male,1,1,1,0,0,122
11595,Separated,7688,12,Not-in-family,Male,1,1,1,0,0,122
11596,Separated,7688,13,Not-in-family,Male,1,1,1,0,0,122
11597,Separated,7688,14,Not-in-family,Male,1,1,1,0,0,122
11598,Separated,7688,15,Not-in-family,Male,1,1,1,0,0,122
11599,Separated,7688,16,Not-in-family,Male,1,1,1,0,0,122
11600,Separated,7896,10,Not-in-family,Male,1,1,1,0,0,122
11601,Separated,7896,11,Not-in-family,Male,1,1,1,0,0,122
11602,Separated,7896,12,Not-in-family,Male,1,1,1,0,0,122
11603,Separated,7896,13,Not-in-family,Male,1,1,1,0,0,122
11604,Separated,7896,14,Not-in-family,Male,1,1,1,0,0,122
11605,Separated,7896,15,Not-in-family,Male,1,1,1,0,0,122
11606,Separated,7896,16,Not-in-family,Male,1,1,1,0,0,122
11607,Separated,7978,10,Not-in-family,Male,1,1,1,0,0,122
11608,Separated,7978,11,Not-in-family,Male,1,1,1,0,0,122
11609,Separated,7978,12,Not-in-family,Male,1,1,1,0,0,122
11610,Separated,7978,13,Not-in-family,Male,1,1,1,0,0,122
11611,Separated,7978,14,Not-in-family,Male,1,1,1,0,0,122
11612,Separated,7978,15,Not-in-family,Male,1,1,1,0,0,122
11613,Separated,7978,16,Not-in-family,Male,1,1,1,0,0,122
11614,Separated,8614,10,Not-in-family,Male,1,1,1,0,0,122
11615,Separated,8614,11,Not-in-family,Male,1,1,1,0,0,122
11616,Separated,8614,12,Not-in-family,Male,1,1,1,0,0,122
11617,Separated,8614,13,Not-in-family,Male,1,1,1,0,0,122
11618,Separated,8614,14,Not-in-family,Male,1,1,1,0,0,122
11619,Separated,8614,15,Not-in-family,Male,1,1,1,0,0,122
11620,Separated,8614,16,Not-in-family,Male,1,1,1,0,0,122
11621,Separated,9386,10,Not-in-family,Male,1,1,1,0,0,122
11622,Separated,9386,11,Not-in-family,Male,1,1,1,0,0,122
11623,Separated,9386,12,Not-in-family,Male,1,1,1,0,0,122
11624,Separated,9386,13,Not-in-family,Male,1,1,1,0,0,122
11625,Separated,9386,14,Not-in-family,Male,1,1,1,0,0,122
11626,Separated,9386,15,Not-in-family,Male,1,1,1,0,0,122
11627,Separated,9386,16,Not-in-family,Male,1,1,1,0,0,122
11628,Separated,9562,10,Not-in-family,Male,1,1,1,0,0,122
11629,Separated,9562,11,Not-in-family,Male,1,1,1,0,0,122
11630,Separated,9562,12,Not-in-family,Male,1,1,1,0,0,122
11631,Separated,9562,13,Not-in-family,Male,1,1,1,0,0,122
11632,Separated,9562,14,Not-in-family,Male,1,1,1,0,0,122
11633,Separated,9562,15,Not-in-family,Male,1,1,1,0,0,122
11634,Separated,9562,16,Not-in-family,Male,1,1,1,0,0,122
11635,Separated,10520,10,Not-in-family,Male,1,1,1,0,0,122
11636,Separated,10520,11,Not-in-family,Male,1,1,1,0,0,122
11637,Separated,10520,12,Not-in-family,Male,1,1,1,0,0,122
11638,Separated,10520,13,Not-in-family,Male,1,1,1,0,0,122
11639,Separated,10520,14,Not-in-family,Male,1,1,1,0,0,122
11640,Separated,10520,15,Not-in-family,Male,1,1,1,0,0,122
11641,Separated,10520,16,Not-in-family,Male,1,1,1,0,0,122
11642,Separated,10566,10,Not-in-family,Male,1,1,1,0,0,122
11643,Separated,10566,11,Not-in-family,Male,1,1,1,0,0,122
11644,Separated,10566,12,Not-in-family,Male,1,1,1,0,0,122
11645,Separated,10566,13,Not-in-family,Male,1,1,1,0,0,122
11646,Separated,10566,14,Not-in-family,Male,1,1,1,0,0,122
11647,Separated,10566,15,Not-in-family,Male,1,1,1,0,0,122
11648,Separated,10566,16,Not-in-family,Male,1,1,1,0,0,122
11649,Separated,10605,10,Not-in-family,Male,1,1,1,0,0,122
11650,Separated,10605,11,Not-in-family,Male,1,1,1,0,0,122
11651,Separated,10605,12,Not-in-family,Male,1,1,1,0,0,122
11652,Separated,10605,13,Not-in-family,Male,1,1,1,0,0,122
11653,Separated,10605,14,Not-in-family,Male,1,1,1,0,0,122
11654,Separated,10605,15,Not-in-family,Male,1,1,1,0,0,122
11655,Separated,10605,16,Not-in-family,Male,1,1,1,0,0,122
11656,Separated,11678,10,Not-in-family,Male,1,1,1,0,0,122
11657,Separated,11678,11,Not-in-family,Male,1,1,1,0,0,122
11658,Separated,11678,12,Not-in-family,Male,1,1,1,0,0,122
11659,Separated,11678,13,Not-in-family,Male,1,1,1,0,0,122
11660,Separated,11678,14,Not-in-family,Male,1,1,1,0,0,122
11661,Separated,11678,15,Not-in-family,Male,1,1,1,0,0,122
11662,Separated,11678,16,Not-in-family,Male,1,1,1,0,0,122
11663,Separated,13550,10,Not-in-family,Male,1,1,1,0,0,122
11664,Separated,13550,11,Not-in-family,Male,1,1,1,0,0,122
11665,Separated,13550,12,Not-in-family,Male,1,1,1,0,0,122
11666,Separated,13550,13,Not-in-family,Male,1,1,1,0,0,122
11667,Separated,13550,14,Not-in-family,Male,1,1,1,0,0,122
11668,Separated,13550,15,Not-in-family,Male,1,1,1,0,0,122
11669,Separated,13550,16,Not-in-family,Male,1,1,1,0,0,122
11670,Separated,14084,10,Not-in-family,Male,1,1,1,0,0,122
11671,Separated,14084,11,Not-in-family,Male,1,1,1,0,0,122
11672,Separated,14084,12,Not-in-family,Male,1,1,1,0,0,122
11673,Separated,14084,13,Not-in-family,Male,1,1,1,0,0,122
11674,Separated,14084,14,Not-in-family,Male,1,1,1,0,0,122
11675,Separated,14084,15,Not-in-family,Male,1,1,1,0,0,122
11676,Separated,14084,16,Not-in-family,Male,1,1,1,0,0,122
11677,Separated,14344,10,Not-in-family,Male,1,1,1,0,0,122
11678,Separated,14344,11,Not-in-family,Male,1,1,1,0,0,122
11679,Separated,14344,12,Not-in-family,Male,1,1,1,0,0,122
11680,Separated,14344,13,Not-in-family,Male,1,1,1,0,0,122
11681,Separated,14344,14,Not-in-family,Male,1,1,1,0,0,122
11682,Separated,14344,15,Not-in-family,Male,1,1,1,0,0,122
11683,Separated,14344,16,Not-in-family,Male,1,1,1,0,0,122
11684,Separated,15020,10,Not-in-family,Male,1,1,1,0,0,122
11685,Separated,15020,11,Not-in-family,Male,1,1,1,0,0,122
11686,Separated,15020,12,Not-in-family,Male,1,1,1,0,0,122
11687,Separated,15020,13,Not-in-family,Male,1,1,1,0,0,122
11688,Separated,15020,14,Not-in-family,Male,1,1,1,0,0,122
11689,Separated,15020,15,Not-in-family,Male,1,1,1,0,0,122
11690,Separated,15020,16,Not-in-family,Male,1,1,1,0,0,122
11691,Separated,15024,10,Not-in-family,Male,1,1,1,0,0,122
11692,Separated,15024,11,Not-in-family,Male,1,1,1,0,0,122
11693,Separated,15024,12,Not-in-family,Male,1,1,1,0,0,122
11694,Separated,15024,13,Not-in-family,Male,1,1,1,0,0,122
11695,Separated,15024,14,Not-in-family,Male,1,1,1,0,0,122
11696,Separated,15024,15,Not-in-family,Male,1,1,1,0,0,122
11697,Separated,15024,16,Not-in-family,Male,1,1,1,0,0,122
11698,Separated,15831,10,Not-in-family,Male,1,1,1,0,0,122
11699,Separated,15831,11,Not-in-family,Male,1,1,1,0,0,122
11700,Separated,15831,12,Not-in-family,Male,1,1,1,0,0,122
11701,Separated,15831,13,Not-in-family,Male,1,1,1,0,0,122
11702,Separated,15831,14,Not-in-family,Male,1,1,1,0,0,122
11703,Separated,15831,15,Not-in-family,Male,1,1,1,0,0,122
11704,Separated,15831,16,Not-in-family,Male,1,1,1,0,0,122
11705,Separated,20051,10,Not-in-family,Male,1,1,1,0,0,122
11706,Separated,20051,11,Not-in-family,Male,1,1,1,0,0,122
11707,Separated,20051,12,Not-in-family,Male,1,1,1,0,0,122
11708,Separated,20051,13,Not-in-family,Male,1,1,1,0,0,122
11709,Separated,20051,14,Not-in-family,Male,1,1,1,0,0,122
11710,Separated,20051,15,Not-in-family,Male,1,1,1,0,0,122
11711,Separated,20051,16,Not-in-family,Male,1,1,1,0,0,122
11712,Separated,7298,8,Not-in-family,Male,1,1,1,0,0,123
11713,Separated,7298,7,Not-in-family,Male,1,1,1,0,0,123
11714,Separated,7298,6,Not-in-family,Male,1,1,1,0,0,123
11715,Separated,7298,5,Not-in-family,Male,1,1,1,0,0,123
11716,Separated,7298,4,Not-in-family,Male,1,1,1,0,0,123
11717,Separated,7298,3,Not-in-family,Male,1,1,1,0,0,123
11718,Separated,7298,2,Not-in-family,Male,1,1,1,0,0,123
11719,Separated,7298,1,Not-in-family,Male,1,1,1,0,0,123
11720,Separated,7430,8,Not-in-family,Male,1,1,1,0,0,123
11721,Separated,7430,7,Not-in-family,Male,1,1,1,0,0,123
11722,Separated,7430,6,Not-in-family,Male,1,1,1,0,0,123
11723,Separated,7430,5,Not-in-family,Male,1,1,1,0,0,123
11724,Separated,7430,4,Not-in-family,Male,1,1,1,0,0,123
11725,Separated,7430,3,Not-in-family,Male,1,1,1,0,0,123
11726,Separated,7430,2,Not-in-family,Male,1,1,1,0,0,123
11727,Separated,7430,1,Not-in-family,Male,1,1,1,0,0,123
11728,Separated,7443,8,Not-in-family,Male,1,1,1,0,0,123
11729,Separated,7443,7,Not-in-family,Male,1,1,1,0,0,123
11730,Separated,7443,6,Not-in-family,Male,1,1,1,0,0,123
11731,Separated,7443,5,Not-in-family,Male,1,1,1,0,0,123
11732,Separated,7443,4,Not-in-family,Male,1,1,1,0,0,123
11733,Separated,7443,3,Not-in-family,Male,1,1,1,0,0,123
11734,Separated,7443,2,Not-in-family,Male,1,1,1,0,0,123
11735,Separated,7443,1,Not-in-family,Male,1,1,1,0,0,123
11736,Separated,7688,8,Not-in-family,Male,1,1,1,0,0,123
11737,Separated,7688,7,Not-in-family,Male,1,1,1,0,0,123
11738,Separated,7688,6,Not-in-family,Male,1,1,1,0,0,123
11739,Separated,7688,5,Not-in-family,Male,1,1,1,0,0,123
11740,Separated,7688,4,Not-in-family,Male,1,1,1,0,0,123
11741,Separated,7688,3,Not-in-family,Male,1,1,1,0,0,123
11742,Separated,7688,2,Not-in-family,Male,1,1,1,0,0,123
11743,Separated,7688,1,Not-in-family,Male,1,1,1,0,0,123
11744,Separated,7896,8,Not-in-family,Male,1,1,1,0,0,123
11745,Separated,7896,7,Not-in-family,Male,1,1,1,0,0,123
11746,Separated,7896,6,Not-in-family,Male,1,1,1,0,0,123
11747,Separated,7896,5,Not-in-family,Male,1,1,1,0,0,123
11748,Separated,7896,4,Not-in-family,Male,1,1,1,0,0,123
11749,Separated,7896,3,Not-in-family,Male,1,1,1,0,0,123
11750,Separated,7896,2,Not-in-family,Male,1,1,1,0,0,123
11751,Separated,7896,1,Not-in-family,Male,1,1,1,0,0,123
11752,Separated,7978,8,Not-in-family,Male,1,1,1,0,0,123
11753,Separated,7978,7,Not-in-family,Male,1,1,1,0,0,123
11754,Separated,7978,6,Not-in-family,Male,1,1,1,0,0,123
11755,Separated,7978,5,Not-in-family,Male,1,1,1,0,0,123
11756,Separated,7978,4,Not-in-family,Male,1,1,1,0,0,123
11757,Separated,7978,3,Not-in-family,Male,1,1,1,0,0,123
11758,Separated,7978,2,Not-in-family,Male,1,1,1,0,0,123
11759,Separated,7978,1,Not-in-family,Male,1,1,1,0,0,123
11760,Separated,8614,8,Not-in-family,Male,1,1,1,0,0,123
11761,Separated,8614,7,Not-in-family,Male,1,1,1,0,0,123
11762,Separated,8614,6,Not-in-family,Male,1,1,1,0,0,123
11763,Separated,8614,5,Not-in-family,Male,1,1,1,0,0,123
11764,Separated,8614,4,Not-in-family,Male,1,1,1,0,0,123
11765,Separated,8614,3,Not-in-family,Male,1,1,1,0,0,123
11766,Separated,8614,2,Not-in-family,Male,1,1,1,0,0,123
11767,Separated,8614,1,Not-in-family,Male,1,1,1,0,0,123
11768,Separated,9386,8,Not-in-family,Male,1,1,1,0,0,123
11769,Separated,9386,7,Not-in-family,Male,1,1,1,0,0,123
11770,Separated,9386,6,Not-in-family,Male,1,1,1,0,0,123
11771,Separated,9386,5,Not-in-family,Male,1,1,1,0,0,123
11772,Separated,9386,4,Not-in-family,Male,1,1,1,0,0,123
11773,Separated,9386,3,Not-in-family,Male,1,1,1,0,0,123
11774,Separated,9386,2,Not-in-family,Male,1,1,1,0,0,123
11775,Separated,9386,1,Not-in-family,Male,1,1,1,0,0,123
11776,Separated,9562,8,Not-in-family,Male,1,1,1,0,0,123
11777,Separated,9562,7,Not-in-family,Male,1,1,1,0,0,123
11778,Separated,9562,6,Not-in-family,Male,1,1,1,0,0,123
11779,Separated,9562,5,Not-in-family,Male,1,1,1,0,0,123
11780,Separated,9562,4,Not-in-family,Male,1,1,1,0,0,123
11781,Separated,9562,3,Not-in-family,Male,1,1,1,0,0,123
11782,Separated,9562,2,Not-in-family,Male,1,1,1,0,0,123
11783,Separated,9562,1,Not-in-family,Male,1,1,1,0,0,123
11784,Separated,10520,8,Not-in-family,Male,1,1,1,0,0,123
11785,Separated,10520,7,Not-in-family,Male,1,1,1,0,0,123
11786,Separated,10520,6,Not-in-family,Male,1,1,1,0,0,123
11787,Separated,10520,5,Not-in-family,Male,1,1,1,0,0,123
11788,Separated,10520,4,Not-in-family,Male,1,1,1,0,0,123
11789,Separated,10520,3,Not-in-family,Male,1,1,1,0,0,123
11790,Separated,10520,2,Not-in-family,Male,1,1,1,0,0,123
11791,Separated,10520,1,Not-in-family,Male,1,1,1,0,0,123
11792,Separated,10566,8,Not-in-family,Male,1,1,1,0,0,123
11793,Separated,10566,7,Not-in-family,Male,1,1,1,0,0,123
11794,Separated,10566,6,Not-in-family,Male,1,1,1,0,0,123
11795,Separated,10566,5,Not-in-family,Male,1,1,1,0,0,123
11796,Separated,10566,4,Not-in-family,Male,1,1,1,0,0,123
11797,Separated,10566,3,Not-in-family,Male,1,1,1,0,0,123
11798,Separated,10566,2,Not-in-family,Male,1,1,1,0,0,123
11799,Separated,10566,1,Not-in-family,Male,1,1,1,0,0,123
11800,Separated,10605,8,Not-in-family,Male,1,1,1,0,0,123
11801,Separated,10605,7,Not-in-family,Male,1,1,1,0,0,123
11802,Separated,10605,6,Not-in-family,Male,1,1,1,0,0,123
11803,Separated,10605,5,Not-in-family,Male,1,1,1,0,0,123
11804,Separated,10605,4,Not-in-family,Male,1,1,1,0,0,123
11805,Separated,10605,3,Not-in-family,Male,1,1,1,0,0,123
11806,Separated,10605,2,Not-in-family,Male,1,1,1,0,0,123
11807,Separated,10605,1,Not-in-family,Male,1,1,1,0,0,123
11808,Separated,11678,8,Not-in-family,Male,1,1,1,0,0,123
11809,Separated,11678,7,Not-in-family,Male,1,1,1,0,0,123
11810,Separated,11678,6,Not-in-family,Male,1,1,1,0,0,123
11811,Separated,11678,5,Not-in-family,Male,1,1,1,0,0,123
11812,Separated,11678,4,Not-in-family,Male,1,1,1,0,0,123
11813,Separated,11678,3,Not-in-family,Male,1,1,1,0,0,123
11814,Separated,11678,2,Not-in-family,Male,1,1,1,0,0,123
11815,Separated,11678,1,Not-in-family,Male,1,1,1,0,0,123
11816,Separated,13550,8,Not-in-family,Male,1,1,1,0,0,123
11817,Separated,13550,7,Not-in-family,Male,1,1,1,0,0,123
11818,Separated,13550,6,Not-in-family,Male,1,1,1,0,0,123
11819,Separated,13550,5,Not-in-family,Male,1,1,1,0,0,123
11820,Separated,13550,4,Not-in-family,Male,1,1,1,0,0,123
11821,Separated,13550,3,Not-in-family,Male,1,1,1,0,0,123
11822,Separated,13550,2,Not-in-family,Male,1,1,1,0,0,123
11823,Separated,13550,1,Not-in-family,Male,1,1,1,0,0,123
11824,Separated,14084,8,Not-in-family,Male,1,1,1,0,0,123
11825,Separated,14084,7,Not-in-family,Male,1,1,1,0,0,123
11826,Separated,14084,6,Not-in-family,Male,1,1,1,0,0,123
11827,Separated,14084,5,Not-in-family,Male,1,1,1,0,0,123
11828,Separated,14084,4,Not-in-family,Male,1,1,1,0,0,123
11829,Separated,14084,3,Not-in-family,Male,1,1,1,0,0,123
11830,Separated,14084,2,Not-in-family,Male,1,1,1,0,0,123
11831,Separated,14084,1,Not-in-family,Male,1,1,1,0,0,123
11832,Separated,14344,8,Not-in-family,Male,1,1,1,0,0,123
11833,Separated,14344,7,Not-in-family,Male,1,1,1,0,0,123
11834,Separated,14344,6,Not-in-family,Male,1,1,1,0,0,123
11835,Separated,14344,5,Not-in-family,Male,1,1,1,0,0,123
11836,Separated,14344,4,Not-in-family,Male,1,1,1,0,0,123
11837,Separated,14344,3,Not-in-family,Male,1,1,1,0,0,123
11838,Separated,14344,2,Not-in-family,Male,1,1,1,0,0,123
11839,Separated,14344,1,Not-in-family,Male,1,1,1,0,0,123
11840,Separated,15020,8,Not-in-family,Male,1,1,1,0,0,123
11841,Separated,15020,7,Not-in-family,Male,1,1,1,0,0,123
11842,Separated,15020,6,Not-in-family,Male,1,1,1,0,0,123
11843,Separated,15020,5,Not-in-family,Male,1,1,1,0,0,123
11844,Separated,15020,4,Not-in-family,Male,1,1,1,0,0,123
11845,Separated,15020,3,Not-in-family,Male,1,1,1,0,0,123
11846,Separated,15020,2,Not-in-family,Male,1,1,1,0,0,123
11847,Separated,15020,1,Not-in-family,Male,1,1,1,0,0,123
11848,Separated,15024,8,Not-in-family,Male,1,1,1,0,0,123
