,Checking_account_status,Credit_history,Property,Duration_months,Credit_amount,Present_employment_since,Job,O_Checking_account_status,O_Credit_history,O_Property,O_Duration_months,O_Credit_amount,O_Present_employment_since,O_Job,CF_id
12104,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,36,3343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12105,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,36,3331,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12106,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,36,3275,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12107,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,36,3249,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12108,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,36,3235,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12109,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,36,3234,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12110,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,39,3368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12111,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,39,3357,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12112,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,39,3349,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12113,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,39,3345,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12114,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,39,3343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12115,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,39,3331,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12116,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,39,3275,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12117,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,39,3249,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12118,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,39,3235,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12119,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,39,3234,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12120,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,40,3368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12121,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,40,3357,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12122,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,40,3349,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12123,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,40,3345,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12124,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,40,3343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12125,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,40,3331,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12126,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,40,3275,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12127,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,40,3249,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12128,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,40,3235,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12129,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,40,3234,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,219
12130,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,18,428,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,220
12131,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,18,426,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,220
12132,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,18,409,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,220
12133,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,18,385,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,220
12134,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,18,368,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,220
12135,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,18,362,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,220
12136,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,18,343,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,220
12137,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,18,339,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,220
12138,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,18,338,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,220
12139,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,18,250,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,220
12140,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,20,428,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12141,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,20,426,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12142,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,20,409,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12143,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,20,385,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12144,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,20,368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12145,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,20,362,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12146,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,20,343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12147,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,20,339,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12148,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,20,338,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12149,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,20,250,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12150,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,21,428,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12151,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,21,426,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12152,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,21,409,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12153,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,21,385,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12154,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,21,368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12155,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,21,362,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12156,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,21,343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12157,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,21,339,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12158,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,21,338,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12159,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,21,250,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,221
12160,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,16,428,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12161,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,16,426,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12162,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,16,409,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12163,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,16,385,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12164,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,16,368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12165,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,16,362,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12166,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,16,343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12167,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,16,339,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12168,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,16,338,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12169,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,16,250,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12170,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,15,428,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12171,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,15,426,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12172,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,15,409,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12173,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,15,385,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12174,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,15,368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12175,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,15,362,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12176,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,15,343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12177,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,15,339,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12178,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,15,338,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12179,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,15,250,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12180,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,14,428,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12181,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,14,426,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12182,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,14,409,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12183,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,14,385,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12184,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,14,368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12185,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,14,362,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12186,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,14,343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12187,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,14,339,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12188,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,14,338,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12189,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,14,250,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12190,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,13,428,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12191,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,13,426,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12192,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,13,409,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12193,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,13,385,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12194,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,13,368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12195,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,13,362,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12196,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,13,343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12197,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,13,339,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12198,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,13,338,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12199,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,13,250,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12200,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,12,428,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12201,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,12,426,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12202,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,12,409,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12203,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,12,385,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12204,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,12,368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12205,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,12,362,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12206,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,12,343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12207,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,12,339,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12208,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,12,338,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12209,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,12,250,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12210,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,11,428,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12211,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,11,426,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12212,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,11,409,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12213,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,11,385,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12214,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,11,368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12215,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,11,362,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12216,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,11,343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12217,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,11,339,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12218,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,11,338,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12219,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,11,250,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12220,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,10,428,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12221,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,10,426,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12222,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,10,409,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12223,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,10,385,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12224,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,10,368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12225,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,10,362,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12226,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,10,343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12227,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,10,339,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12228,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,10,338,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12229,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,10,250,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12230,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,9,428,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12231,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,9,426,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12232,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,9,409,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12233,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,9,385,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12234,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,9,368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12235,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,9,362,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12236,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,9,343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12237,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,9,339,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12238,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,9,338,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12239,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,9,250,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12240,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,8,428,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12241,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,8,426,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12242,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,8,409,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12243,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,8,385,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12244,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,8,368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12245,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,8,362,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12246,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,8,343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12247,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,8,339,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12248,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,8,338,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12249,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,8,250,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12250,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,7,428,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12251,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,7,426,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12252,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,7,409,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12253,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,7,385,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12254,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,7,368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12255,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,7,362,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12256,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,7,343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12257,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,7,339,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12258,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,7,338,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12259,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,real_estate,7,250,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,222
12260,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,22,3378,unemployed,unemployed/unskilled-non_resident,1,1,0,1,0,0,1,223
12261,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,24,3378,unemployed,unemployed/unskilled-non_resident,1,1,0,1,0,0,1,223
12262,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,26,3378,unemployed,unemployed/unskilled-non_resident,1,1,0,1,0,0,1,223
12263,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,27,3378,unemployed,unemployed/unskilled-non_resident,1,1,0,1,0,0,1,223
12264,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,28,3378,unemployed,unemployed/unskilled-non_resident,1,1,0,1,0,0,1,223
12265,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,30,3378,unemployed,unemployed/unskilled-non_resident,1,1,0,1,0,0,1,223
12266,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,33,3378,unemployed,unemployed/unskilled-non_resident,1,1,0,1,0,0,1,223
12267,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,36,3378,unemployed,unemployed/unskilled-non_resident,1,1,0,1,0,0,1,223
12268,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,39,3378,unemployed,unemployed/unskilled-non_resident,1,1,0,1,0,0,1,223
12269,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,40,3378,unemployed,unemployed/unskilled-non_resident,1,1,0,1,0,0,1,223
12270,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,22,3380,unemployed,unemployed/unskilled-non_resident,1,1,0,1,1,0,1,224
12271,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,22,3386,unemployed,unemployed/unskilled-non_resident,1,1,0,1,1,0,1,224
12272,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,22,3394,unemployed,unemployed/unskilled-non_resident,1,1,0,1,1,0,1,224
12273,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,22,3398,unemployed,unemployed/unskilled-non_resident,1,1,0,1,1,0,1,224
12274,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,22,3399,unemployed,unemployed/unskilled-non_resident,1,1,0,1,1,0,1,224
12275,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,22,3422,unemployed,unemployed/unskilled-non_resident,1,1,0,1,1,0,1,224
12276,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,22,3430,unemployed,unemployed/unskilled-non_resident,1,1,0,1,1,0,1,224
12277,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,22,3441,unemployed,unemployed/unskilled-non_resident,1,1,0,1,1,0,1,224
12278,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,22,3446,unemployed,unemployed/unskilled-non_resident,1,1,0,1,1,0,1,224
12279,0equalsless_than_and_less_than200,none_taken/all_dues_cleared,building_society/savings_agreement/life_insurance,22,3447,unemployed,unemployed/unskilled-non_resident,1,1,0,1,1,0,1,224
